ProductId,Image Url,Video Url,Product Desc,Origin Price,Discount Price,Discount,Currency,Direct linking commission rate (%),Estimated direct linking commission,Indirect linking commission rate (%),Estimated indirect linking commission,Sales180Day,Positive Feedback,Promotion Url,Code Name,Code Start Time,Code End Time,Code Value,Code Quantity,Code Minimum Spend
1005008095733068,https://ae-pic-a1.aliexpress-media.com/kf/S0125a08aa95645b894ba39db83d4f7e0o.jpg,,New Universal Stylus Pen for Tablet Touch Pen for iPad Apple Pencil Mobile Phone for Huawei Lenovo Samsung Phone Xiaomi Redmi,USD 3.48,USD 3.48,0%,USD,4.0,USD 0.14,9.0,USD 0.31,42065,87.4%,https://s.click.aliexpress.com/e/_c2y0LCgZ,,,,,,
1005010012752652,https://ae-pic-a1.aliexpress-media.com/kf/S0b6808fecce14339bffe2ebb27a5ccca0.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/6002729081/p/1/e/6/t/10301/4000307484608.mp4,Rhod Pocket Blush LIP Stick Lip And Cheek Hydrating Stick Natural Rouge Powder Blush Cream Lipstick Cheek Easy To Apply Color,USD 8.35,USD 3.92,53%,USD,7.0,USD 0.27,7.0,USD 0.27,17720,92.5%,https://s.click.aliexpress.com/e/_c4aa4wUh,,,,,,
1005006872754298,https://ae-pic-a1.aliexpress-media.com/kf/S39d08b2973d7433cb6e3787d5a64e57de.jpg,,Flower Green Leaf String Lights Artificial Vine Fairy Lights Battery Powered Christmas Tree Garland Light for Weeding Home Decor,USD 3.85,USD 1.89,51%,USD,7.0,USD 0.13,7.0,USD 0.13,33534,88.2%,https://s.click.aliexpress.com/e/_c4WNKlUV,,,,,,
1005006809168260,https://ae-pic-a1.aliexpress-media.com/kf/S8719d974c6d44ba099d851634cdb930a4.jpg,,100/50Pcs Titanium Coated Drill Bits HSS High Speed Steel Set Tool Quality Power Tools 1/1.5/2/2.5/3mm,USD 9.83,USD 3.54,64%,USD,7.0,USD 0.25,7.0,USD 0.25,24271,83.0%,https://s.click.aliexpress.com/e/_c4FzN5bx,,,,,,
1005008414822226,https://ae-pic-a1.aliexpress-media.com/kf/Secb85112c182453daa0c657ccfae30b9r.jpg,,"Versatile Shoe Washing Bag - Durable Mesh Laundry Bag for Sneakers, Running Shoes, Socks & Bras with Zipper Closure, Laundry Bag",USD 4.56,USD 2.19,52%,USD,7.0,USD 0.15,7.0,USD 0.15,87635,92.4%,https://s.click.aliexpress.com/e/_c34L2Tvr,,,,,,
1005005568130617,https://ae-pic-a1.aliexpress-media.com/kf/S16cd0ccf84034053b8d6e797d2980869c.jpg,,18K Gold/Silver Color 6mm Full Sideways Necklace 8/18/20/24 Inch Chain For Woman Men Fashion Wedding Engagement Jewelry,USD 6.86,USD 2.43,64%,USD,7.0,USD 0.17,7.0,USD 0.17,15437,86.4%,https://s.click.aliexpress.com/e/_c3bLaIOH,,,,,,
1005006490746427,https://ae-pic-a1.aliexpress-media.com/kf/Ace5cb9e5f4084be583d2527bea5a3db8w.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2673747391/p/1/e/6/t/10301/1100211145021.mp4,"1pc Star Projector, Galaxy Projector, Water Ocean Wave Projector For Bedroom Night Light  Room Decor With 7-Colors Patterns",USD 9.09,USD 2.91,68%,USD,7.0,USD 0.20,7.0,USD 0.20,17679,84.4%,https://s.click.aliexpress.com/e/_c4rHGulx,,,,,,
1005005504286671,https://ae-pic-a1.aliexpress-media.com/kf/Sdb9ab22ff8d84d2e909b0d5c09f000343.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/239392282/p/1/e/6/t/10301/1100145719381.mp4,Large Capacity Clothes Storage Bag Organizer With Reinforced Handle Suitable For Blankets Bedding Foldable With Sturdy Zipper,USD 5.03,USD 2.52,50%,USD,7.0,USD 0.18,7.0,USD 0.18,27939,90.9%,https://s.click.aliexpress.com/e/_c4MZ7bqv,,,,,,
1005005450785085,https://ae-pic-a1.aliexpress-media.com/kf/S0af78966b3614be2b75b067b0c7c51e1z.jpg,,Night Vision Glasses PC Frame Polarized Sunglasses Men Outdoor Sport Sun Glasses Day Night Vision Driver Night Glasses Goggles,USD 2.59,USD 2.59,0%,USD,7.0,USD 0.18,7.0,USD 0.18,20475,83.2%,https://s.click.aliexpress.com/e/_c4MOZBWZ,,,,,,
1005007278531074,https://ae-pic-a1.aliexpress-media.com/kf/Sf286f2e3b2b64b75adb0caafee8b6697X.jpg,,3-Segment Knife Sharpener Knife Sharpeners for Kitchen Knives Stainless Steel Three-Purpose Sharpening Stone for Kitchen Tools,USD 7.39,USD 3.47,53%,USD,7.0,USD 0.24,7.0,USD 0.24,45549,90.6%,https://s.click.aliexpress.com/e/_c4dvo5lX,,,,,,
1005007171179962,https://ae-pic-a1.aliexpress-media.com/kf/Af2b01bc4f3df4d8ca8f9459b94d9d298R.jpg,,128G R36S Retro Handheld Video Game Console Linux System 3.5 Inch IPS Screen R35s Pro Portable Pocket Video Player 64GB Games,USD 170.11,USD 56.13,67%,USD,7.0,USD 3.93,7.0,USD 3.93,29299,94.5%,https://s.click.aliexpress.com/e/_c3RQyR6D,,,,,,
1005009759809641,https://ae-pic-a1.aliexpress-media.com/kf/S747ffbcc234040cf9d52757afaf4eecay.png,,"1/2/3 pairs of universal fashion glasses, square-framed glasses, fashionable campus style, clear black frame, back to school",USD 4.84,USD 2.37,51%,USD,7.0,USD 0.17,7.0,USD 0.17,16009,90.0%,https://s.click.aliexpress.com/e/_c30L9MKl,,,,,,
1005007624582426,https://ae-pic-a1.aliexpress-media.com/kf/S12cb871b52124b979c7cbaf503c44251p.jpg,,Portable Speakers Outdoor Bluetooth 5.0 Mini Oxford Loudspeaker Wireless Column 3D Stereo Music Player Surround Hifi sound Box,USD 10.69,USD 3.49,67%,USD,7.0,USD 0.24,7.0,USD 0.24,36928,77.8%,https://s.click.aliexpress.com/e/_c3QyW9CN,,,,,,
1005009580413794,https://ae-pic-a1.aliexpress-media.com/kf/S69b469e218f94ad09d3d5c7a3daa32bbO.jpg,,Clear Pet Hair Keychain Cute Dog Fur Keepsake Holder Creative Transparent Pet Hair Memorial Collection Pendant For Dog/Cat,USD 3.75,USD 1.80,52%,USD,7.0,USD 0.13,7.0,USD 0.13,2784,90.1%,https://s.click.aliexpress.com/e/_c3SmexRj,,,,,,
1005007995387504,https://ae-pic-a1.aliexpress-media.com/kf/S265dadc7fd524d988a8a92930d394dcfv.jpg,,4-IN-1 240W USB Type C To USB C Cable PD Fast Charger Wire For iPhone 16 Pro Max 15 iPad Xiaomi Samsung Tablet 1M Data Cord,USD 10.78,USD 3.55,67%,USD,9.0,USD 0.32,9.0,USD 0.32,7713,84.0%,https://s.click.aliexpress.com/e/_c3f2FHjx,,,,,,
1005005244419690,https://ae-pic-a1.aliexpress-media.com/kf/Sd43f6609222445219d07234b40a75569O.jpg,,1/3/5m Nano Tape Double-Sided Adhesive Tape Traceless Waterproof Tape For Bathroom Kitchen Sink Tap Gel Sticker,USD 4.03,USD 1.37,66%,USD,7.0,USD 0.10,7.0,USD 0.10,82255,92.9%,https://s.click.aliexpress.com/e/_c4SfnyBJ,,,,,,
1005011543735291,https://ae-pic-a1.aliexpress-media.com/kf/S258a925cfef544d4945e9113f2e1ee20V.jpg,,Chiscart DSpico Game Reader Cart Injection Molded Transparent Case with RP2040 MCU For NDS NDSL DSi 3DS Console,USD 18.77,USD 14.08,25%,USD,7.0,USD 0.99,7.0,USD 0.99,16898,98.3%,https://s.click.aliexpress.com/e/_c4WYH4lb,,,,,,
1005006706836534,https://ae-pic-a1.aliexpress-media.com/kf/S2810954781a64c54a094928a5b673cbcc.jpg,,Silicone Band For Apple Watch strap 44mm 45mm 40mm 41mm 42-38mm 45 mm sport bracelet iwatch series 8 7 6 5 4 3 SE 9 Ultra 2 49mm,USD 3.64,USD 1.71,53%,USD,7.0,USD 0.12,7.0,USD 0.12,38800,95.0%,https://s.click.aliexpress.com/e/_c35LWQed,,,,,,
1005006747262425,https://ae-pic-a1.aliexpress-media.com/kf/S28dfc3f11bc948788499d5b5fe3166e2T.jpg,,Nail Clipper Set Set Convenient Beauty Tools Nail Clipper Manicure Nail Trimmer Pedicure Knife Ear Peeling Knife Nail Manicure T,USD 4.23,USD 2.07,51%,USD,7.0,USD 0.14,7.0,USD 0.14,22234,89.4%,https://s.click.aliexpress.com/e/_c45Ozidx,,,,,,
1005009552425773,https://ae-pic-a1.aliexpress-media.com/kf/Sbda302f244b84105b3fa4e37c6d0061fR.png,,"Vibrant Double-Ended Watercolor Markers – Art Set for Drawing & Crafts, Durable Plastic Bodies, Christmas Gift",USD 13.72,USD 6.72,51%,USD,7.0,USD 0.47,7.0,USD 0.47,17836,93.0%,https://s.click.aliexpress.com/e/_c395blcl,,,,,,
1005009156261447,https://ae-pic-a1.aliexpress-media.com/kf/S2e41bb9397b1490ea6c8391fdee73e46m.jpg,,Mini Ouija Board Retro Miniature Spirit Board With Drawer Wooden Miniatures Emotional Love Drawer Home Decoration Gift,USD 4.54,USD 2.13,53%,USD,7.0,USD 0.15,7.0,USD 0.15,2763,94.0%,https://s.click.aliexpress.com/e/_c36bRPRL,,,,,,
1005007532669433,https://ae-pic-a1.aliexpress-media.com/kf/S3062d1c56334409f8b6194d7e499546cK.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/6000448979/p/1/e/6/t/10301/4000221950032.mp4,Double Sided Clear Sticky Point Tape Balloon Glue Dot Adhesive Birthday Wedding Party Balloons Glue Sticker Photoes Stand Arch,USD 1.03,USD 1.03,0%,USD,7.0,USD 0.07,7.0,USD 0.07,17096,95.3%,https://s.click.aliexpress.com/e/_c2u3Cg3B,,,,,,
1005007843239932,https://ae-pic-a1.aliexpress-media.com/kf/S29c2beb5177442948a5a3e1de490238b6.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2668032684/p/1/e/6/t/10301/4000187740919.mp4,Mosquito Net Windows anti-mosquito mesh Easy-to-Apply Waterproof Window Screen Repair Tape Self-Adhesive Mesh Patch,USD 4.49,USD 1.62,64%,USD,7.0,USD 0.11,7.0,USD 0.11,14342,92.3%,https://s.click.aliexpress.com/e/_c2v7lxWD,,,,,,
1005005449320271,https://ae-pic-a1.aliexpress-media.com/kf/S13e01e0d789846ef99dad7e61873b3b8P.jpg,,6 Pcs/Set Pink/Blue/Grey Travel Storage Bag Large Capacity Waterproof Luggage Clothing Underwear Storage Bag Bag With Zipper,USD 9.99,USD 4.99,50%,USD,7.0,USD 0.35,7.0,USD 0.35,15603,92.7%,https://s.click.aliexpress.com/e/_c3FL8TYV,,,,,,
1005007216513827,https://ae-pic-a1.aliexpress-media.com/kf/S15f19531590e45d1a9a4741541fef96aF.jpg,,Multifunctional PP Base egg cutter 2-in-1 stainless steel wire pull egg cutter for hanging high-quality kitchen accessory tools,USD 6.75,USD 2.36,65%,USD,7.0,USD 0.17,7.0,USD 0.17,17117,91.3%,https://s.click.aliexpress.com/e/_c3gIv6rR,,,,,,
1005005270699447,https://ae-pic-a1.aliexpress-media.com/kf/Sf883f9812cf64cdab5ad10ef6e26577cG.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/252625930/p/1/e/6/t/10301/1100104656938.mp4,Kitchen Vegetable Peeler Stainless Steel Melon Planer Double-Head Peeler Household Multiple-Function Fruit And Vegetable Peeler,USD 8.90,USD 3.11,65%,USD,7.0,USD 0.22,7.0,USD 0.22,15891,90.3%,https://s.click.aliexpress.com/e/_c3iuInPb,,,,,,
1005006814161724,https://ae-pic-a1.aliexpress-media.com/kf/S5ede9365470041ecac587709e879a163b.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2676242139/p/1/e/6/t/10301/4000180198145.mp4,Silicone cream spatula Non-stick butter spatula Heat-resistant kitchen baking tools DIY cake baking tools,USD 5.62,USD 1.68,70%,USD,7.0,USD 0.12,7.0,USD 0.12,32249,94.9%,https://s.click.aliexpress.com/e/_c4c1nqbX,,,,,,
1005006289234884,https://ae-pic-a1.aliexpress-media.com/kf/S7a90fccca8ae4ea59b741f1e21ab5eee2.jpg,,"Reinforced 24-Bone Umbrella, Men's Business Strong And Durable Wind-resistant Umbrella, Anti-UV Sunscreen Umbrella Women's Sunny",USD 21.68,USD 10.62,51%,USD,7.0,USD 0.74,7.0,USD 0.74,23157,94.5%,https://s.click.aliexpress.com/e/_c3zuy7jF,,,,,,
1005009876715947,https://ae-pic-a1.aliexpress-media.com/kf/Se6e54330765e4a27b72268724edc6fff7.jpg,,10pcs Heavy Duty Cord Locks Adjustable Metal Clips Secure Fastening for Shoelaces Bags Hoodies DIY Crafts Organizing Cables,USD 4.86,USD 2.33,52%,USD,7.0,USD 0.16,7.0,USD 0.16,15326,96.3%,https://s.click.aliexpress.com/e/_c3ioQH7b,,,,,,
1005008031488292,https://ae-pic-a1.aliexpress-media.com/kf/S80ac7fdf5e03481a9951ba4a482300e7y.jpg,,Mirror Desktop Flower Mirrors Creative Dormitory Desktop Online Celebrity Gao Yan Value Mirrors for Bedroom Home Decor Mirror,USD 6.97,USD 2.44,65%,USD,7.0,USD 0.17,7.0,USD 0.17,12551,85.5%,https://s.click.aliexpress.com/e/_c354FMc1,,,,,,
1005009377894489,https://ae-pic-a1.aliexpress-media.com/kf/S7cd6724cbe12459694df2ed49dfa02f0k.jpg,,3-20Pcs Toilets Cleaning Effervescent Tablet Toilet Cleaner Deodorant Remover Urine Stain Yellow Dirt Home Batnroom Cleaning,USD 5.47,USD 2.74,50%,USD,7.0,USD 0.19,7.0,USD 0.19,14590,81.7%,https://s.click.aliexpress.com/e/_c4EfACaH,,,,,,
1005007175748120,https://ae-pic-a1.aliexpress-media.com/kf/Sbd8d9149d7a24d4a9504150650d9fa7fV.jpg,,Silicone Scraper Broom Magic Wiper High Place Glass Wiper Floor Mop Household Splicing Cleaning Broom Bathroom Sweeping Water,USD 9.25,USD 4.63,50%,USD,7.0,USD 0.32,7.0,USD 0.32,12790,88.9%,https://s.click.aliexpress.com/e/_c3u8Eov3,,,,,,
1005007730818912,https://ae-pic-a1.aliexpress-media.com/kf/Sb191ccfe681045f2ac2d69c452813224C.jpg,,60ml Super Strong Shoe Glues DIY Repairing Adhesive Universal Waterproof Shoe Sealers for Sneakers Boot Leather Fast Repair Glue,USD 9.18,USD 3.12,66%,USD,7.0,USD 0.22,7.0,USD 0.22,15125,91.3%,https://s.click.aliexpress.com/e/_c3yJqSIH,,,,,,
1005007472714826,https://ae-pic-a1.aliexpress-media.com/kf/See9bceb772bf4485898f5ce3d6551b27m.jpg,,circle cutter button maker Corner round machine corner punching portable paper cutter card photo cutting,USD 4.36,USD 1.48,66%,USD,7.0,USD 0.10,7.0,USD 0.10,20894,92.2%,https://s.click.aliexpress.com/e/_c3mCin5n,,,,,,
1005008598159069,https://ae-pic-a1.aliexpress-media.com/kf/S00f2075f0a284e1b9316acdda3904984r.jpg,,10/20/50/100PCS Black Nitrile Disposable Gloves for Work Latex Free Home Cleaning Glove Textured Mechanic Tattoo Hair Dye Beauty,USD 4.67,USD 2.05,55%,USD,7.0,USD 0.14,7.0,USD 0.14,32009,90.7%,https://s.click.aliexpress.com/e/_c4DiB17L,,,,,,
1005007454647659,https://ae-pic-a1.aliexpress-media.com/kf/S7e7779ecb18b4da4a4df4beac689038b1.jpg,,Stainless Steel  Spades A Winemaker Bottle Opener Playing Cards Bottle Opener Credit Card Beer Bottle Opener,USD 4.83,USD 2.36,51%,USD,7.0,USD 0.17,7.0,USD 0.17,13865,96.7%,https://s.click.aliexpress.com/e/_c32luuFJ,,,,,,
1005007996242211,https://ae-pic-a1.aliexpress-media.com/kf/S8a1ac764266d4083a921235b53d86f1cR.jpg,,Self-cleaning Lint Sticking Roller 2 Sides Dedusting Brush Pet Hair Remover Brush Removing Dog Cat Hair from Sofa Carpet Clothes,USD 7.45,USD 2.61,65%,USD,7.0,USD 0.18,7.0,USD 0.18,25954,91.3%,https://s.click.aliexpress.com/e/_c40TuEfr,,,,,,
1005005094365983,https://ae-pic-a1.aliexpress-media.com/kf/S49d1219f41354827abecfe596adfff40J.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/1691007215/p/1/e/6/t/10301/342831358537.mp4,High Pressure Air Pump Manual Sprayer Adjustable Drink Bottle Spray Head Nozzle Garden Watering Tool Sprayer Agriculture Tools,USD 5.82,USD 2.85,51%,USD,9.0,USD 0.26,9.0,USD 0.26,21893,90.0%,https://s.click.aliexpress.com/e/_c3SquKxR,,,,,,
1005006095128948,https://ae-pic-a1.aliexpress-media.com/kf/Sf668d7451e434ac2af22694d4fdbc392x.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2601791982/p/1/e/6/t/10301/1100157623699.mp4,10-30PC Mini Cute Bubble Empty Tube Toy Kids Birthday Party Favors School Gifts Wedding Guests Souvenirs Pinata Rewards for Kids,USD 5.88,USD 2.12,64%,USD,7.0,USD 0.15,7.0,USD 0.15,10004,90.4%,https://s.click.aliexpress.com/e/_c3sQBm9F,,,,,,
1005006912664755,https://ae-pic-a1.aliexpress-media.com/kf/S4a7f7e0770264678999cd3fb080c9a6bf.jpg,,Cat Teaser Toy - Interactive Bell & Feather Wand - Long Suction Cup Pole for Exciting Playtime Adventures - Ultimate Cat Toy,USD 4.58,USD 2.29,50%,USD,7.0,USD 0.16,7.0,USD 0.16,22238,91.1%,https://s.click.aliexpress.com/e/_c4nSmqpF,,,,,,
1005008093813465,https://ae-pic-a1.aliexpress-media.com/kf/S9f986e9059ea4e92b207ef2bba9afd5cT.jpg,,1pc Time-Saver Reusable Washable Lint Roller Strong Adhesive Hair Sticking Machine for Clothes Pets & Furniture Cleaning,USD 11.84,USD 4.14,65%,USD,7.0,USD 0.29,7.0,USD 0.29,13238,93.3%,https://s.click.aliexpress.com/e/_c3zIwjMl,,,,,,
1005006684438750,https://ae-pic-a1.aliexpress-media.com/kf/S397c26fd13564b96a764d1e9bcec0e38n.jpg,,1 Pair Jeans Button Adjustable Clips for Pant Skirts Waist Tightener Buckle Snap Button Adjuster Pants Pin Retractable Button,USD 4.14,USD 1.41,66%,USD,7.0,USD 0.10,7.0,USD 0.10,13810,93.1%,https://s.click.aliexpress.com/e/_c4XOlQg1,,,,,,
1005008385529056,https://ae-pic-a1.aliexpress-media.com/kf/S449b1aef9b584c768a9cdd83c9e3c109w.jpg,,"Stainless Steel Colander with Wooden Handle - Fine Mesh Skimmer Spoon for Cooking, Food Prep  Grease Filtering for Pasta Noodles",USD 10.74,USD 3.86,64%,USD,7.0,USD 0.27,7.0,USD 0.27,12748,93.8%,https://s.click.aliexpress.com/e/_c2Q2AMnn,,,,,,
1005006539918336,https://ae-pic-a1.aliexpress-media.com/kf/Sca89f42b7e0242089e15a2a805beb3f7J.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/239234800/p/1/e/6/t/10301/1100213562286.mp4,1-5pcs Pet Hair Remover Reusable Ball Laundry Washing Machine Filter Wool Sticker Cat Hair Remover Pet Fur Lint Catcher Home,USD 2.84,USD 1.42,50%,USD,7.0,USD 0.10,7.0,USD 0.10,28345,90.3%,https://s.click.aliexpress.com/e/_c398VrfL,,,,,,
1005009416750085,https://ae-pic-a1.aliexpress-media.com/kf/S1c1e98fc9ce14f6881e0e72bbfe003abs.jpg,,"14pcs Syringe Set with Blunt Needles, Various Size:1ml, 3ml, 5ml, 10ml, 20ml, 60ml, Plastic, for Refilling, Measuring, Scientif",USD 4.25,USD 2.08,51%,USD,7.0,USD 0.15,7.0,USD 0.15,21130,96.5%,https://s.click.aliexpress.com/e/_c3BeqJGl,,,,,,
1005009452155816,https://ae-pic-a1.aliexpress-media.com/kf/Sbcfbc13593e349c29f9fe68c8daeb64f6.jpg,,Remote Control Magnetic Tape TV Air Conditioning Remote Control Wall Fixed Storage No Drilling Wall Mounted Strong Magnetic Hook,USD 4.40,USD 1.98,55%,USD,7.0,USD 0.14,7.0,USD 0.14,11210,83.9%,https://s.click.aliexpress.com/e/_c40XlfJx,,,,,,
1005007640040490,https://ae-pic-a1.aliexpress-media.com/kf/S062900c3b3da44fbb111b66f8a7cb0d5t.jpg,,Plug Stopper Kitchen Sewer Silicone Bathroom Floor Bathtub WaterFilter Home Accessories shower drain hair catcher sink strainer,USD 5.12,USD 1.58,69%,USD,7.0,USD 0.11,7.0,USD 0.11,28147,91.9%,https://s.click.aliexpress.com/e/_c3l4hN6t,,,,,,
1005007668463067,https://ae-pic-a1.aliexpress-media.com/kf/S1f32c2d89f314ce88865c81ce20a15ae8.jpg,,50 Packs of Non Stick Paper Lined with Air Fryer for Baking and Microwave Ovens Easy To Clean and Separate for Healthier Cooking,USD 10.57,USD 3.49,67%,USD,7.0,USD 0.24,7.0,USD 0.24,21845,90.8%,https://s.click.aliexpress.com/e/_c2yynYYv,,,,,,
1005006172548139,https://ae-pic-a1.aliexpress-media.com/kf/Sd9f83ca48e854b40a86c1d43e4948ab3X.jpeg,https://video.aliexpress-media.com/play/u/ae_sg_item/2672426136/p/1/e/6/t/10301/4000180794324.mp4,Cabbage Slicer Vegetable Cutter Cabbage Grater Salad Potato Slicer Melon Carrot Cucumber Shredder Home Kitchen Tools,USD 5.33,USD 1.69,68%,USD,7.0,USD 0.12,7.0,USD 0.12,10747,88.7%,https://s.click.aliexpress.com/e/_c2IK9j9X,,,,,,
1005008808837067,https://ae-pic-a1.aliexpress-media.com/kf/Scac5b1bb901543758bcea5dd246b26f6K.png,,"Hat cleaning cage for washing machines, hat cleaner with mesh bag,Hat bags or hat racks can be purchased separately.",USD 6.80,USD 3.27,52%,USD,7.0,USD 0.23,7.0,USD 0.23,23227,87.8%,https://s.click.aliexpress.com/e/_c31aRs6z,,,,,,
1005007306094375,https://ae-pic-a1.aliexpress-media.com/kf/Sfbf5609c754a4ed3941995d39fcce596Z.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/6000245090/p/1/e/6/t/10301/4000208534503.mp4,"100pcs Glow In The Dark Pebbles, Resin Luminous Stones For Landscape, Garden Paths, Potted Plants, Parks, Aquarium Decor,",USD 7.19,USD 2.15,70%,USD,9.0,USD 0.19,9.0,USD 0.19,15153,84.2%,https://s.click.aliexpress.com/e/_c37xgrPT,,,,,,
1005009662844841,https://ae-pic-a1.aliexpress-media.com/kf/S98ad7aa93d284ceeadd8b8dbce7bd5c5R.jpeg,,"12PCS French Fry Shaped Sealing Clip - For Snack Sealing, Food Clips, Plastic Bag Seasoning Sealing Strips",USD 6.14,USD 3.01,51%,USD,7.0,USD 0.21,7.0,USD 0.21,20520,91.0%,https://s.click.aliexpress.com/e/_c40vOZmZ,,,,,,
1005009366629520,https://ae-pic-a1.aliexpress-media.com/kf/S27c6a016c2ba4b6296a1519811f2413cW.jpg,,"1Pc Large hanging plant stand, iron hooks, suitable for flowerpot decoration, indoor and outdoor use",USD 4.50,USD 2.16,52%,USD,9.0,USD 0.19,9.0,USD 0.19,24206,93.2%,https://s.click.aliexpress.com/e/_c4bbIJsd,,,,,,
1005007499830997,https://ae-pic-a1.aliexpress-media.com/kf/Sfb665814ddb14b4a83509bd349f92eb3v.jpeg,,Digital Kitchen Scale 10/5kg-1g LED Display Stainless Steel Panel Electronic Scales for Home Food Snacks Weighing Baking Tools,USD 13.54,USD 6.77,50%,USD,7.0,USD 0.47,7.0,USD 0.47,18178,91.6%,https://s.click.aliexpress.com/e/_c4eGHbkd,,,,,,
1005007347989163,https://ae-pic-a1.aliexpress-media.com/kf/S470ac2298759415da398b9d02e5c48f7c.jpg,,50/100/150/250/500/1000ml High Borosilicate Glass Measuring Cup Clear Scale Cup Laboratory Beaker Kitchen Baking Measuring Cup,USD 4.94,USD 2.47,50%,USD,7.0,USD 0.17,7.0,USD 0.17,11605,96.5%,https://s.click.aliexpress.com/e/_c4UjElMH,,,,,,
1005006102005604,https://ae-pic-a1.aliexpress-media.com/kf/Sc0c7297285aa4a28beb68f71db9ed651k.jpg,,Handheld Electric Egg Beater Mini Battery Powered Milk Frother Coffee Drink Mixer Milk Foamer Kitchen Tools,USD 7.38,USD 2.59,65%,USD,7.0,USD 0.18,7.0,USD 0.18,17558,89.4%,https://s.click.aliexpress.com/e/_c36FNcaz,,,,,,
1005007407230954,https://ae-pic-a1.aliexpress-media.com/kf/Seaf24691384441afae0a958ccd768389Y.png,,Effortlessly Slice Onions with this 1pc Colorful Onion Slicer Kitchen stainless steel potato chip onion holder,USD 5.65,USD 1.98,64%,USD,7.0,USD 0.14,7.0,USD 0.14,20680,95.8%,https://s.click.aliexpress.com/e/_c3O0WZRL,,,,,,
1005006860192911,https://ae-pic-a1.aliexpress-media.com/kf/S58668db11bcd4bfba7bec81154f7ebaeh.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2657928121/p/1/e/6/t/10301/4000180370853.mp4,2in1 500ml Plastic kitchen oil sprayer Spray Oil Olive spray bottle for oil Dispenser BBQ Baking Roasting Picnic Kitchen Tool,USD 8.19,USD 2.78,66%,USD,7.0,USD 0.19,7.0,USD 0.19,17066,92.3%,https://s.click.aliexpress.com/e/_c3HFT0rB,,,,,,
1005007218564650,https://ae-pic-a1.aliexpress-media.com/kf/S6e6c8942fd524a8fb3a36fd3848a7964S.jpg,,"10 innovative trash can clips - safe and non slip trash bag holder, stylish divider side clips, convenient for home use",USD 5.26,USD 1.84,65%,USD,7.0,USD 0.13,7.0,USD 0.13,26710,89.2%,https://s.click.aliexpress.com/e/_c3bDnqFr,,,,,,
1005006024401779,https://ae-pic-a1.aliexpress-media.com/kf/S466e31c4421f4bd5b9e721cf35fe47dcg.jpg,https://video.aliexpress-media.com/play/u/ae_sg_item/2671056820/p/1/e/6/t/10301/1100187558517.mp4,10/20/50/100Pcs Melamine Sponge Magic Sponge Eraser Eraser Cleaner Cleaning Sponges for Kitchen Bathroom Cleaning Tools 10*6*2cm,USD 6.20,USD 2.10,66%,USD,7.0,USD 0.15,7.0,USD 0.15,14536,94.6%,https://s.click.aliexpress.com/e/_c4tWi2fJ,,,,,,
1005005884997025,https://ae-pic-a1.aliexpress-media.com/kf/Hdba8c6d9325f45bb849f40c9a23dfb841.jpg,,Clothes Ironing Protection Pad Cloth Protective Press Mesh Ironing Board Mat Insulation Against Random Colors Ironing Board Cove,USD 5.02,USD 1.71,66%,USD,7.0,USD 0.12,7.0,USD 0.12,21891,91.8%,https://s.click.aliexpress.com/e/_c4cDShc5,,,,,,
1005008635133522,https://ae-pic-a1.aliexpress-media.com/kf/Sfa8e434500994809a91eb78386063bbfI.jpg,,Disposable Shower Drain Hair Catcher Mesh Shower Drain Covers Floor Sink Strainer Filter Hair Stopper For Bathroom Kitchen,USD 1.82,USD 0.91,50%,USD,7.0,USD 0.06,7.0,USD 0.06,20801,88.5%,https://s.click.aliexpress.com/e/_c4kv9QO9,,,,,,
1005005796273412,https://ae-pic-a1.aliexpress-media.com/kf/Sd940794b66234aa9bd16433076c65124x.jpg,,20pcs Painting Brushes For Painting Handcraft Arts And Craft For Artistic Multifunction Hook Line Painting Equipment,USD 4.25,USD 1.88,55%,USD,7.0,USD 0.13,7.0,USD 0.13,16548,95.7%,https://s.click.aliexpress.com/e/_c3Op9Ty5,,,,,,
1005008487465375,https://ae-pic-a1.aliexpress-media.com/kf/S276a04101fa44750829c9f2b338d7c86b.jpg,,Silicone Air Fryer Pot Tray Food Safe Reusable Square BBQ Barbecue Pad Plate Airfryer Oven Baking Mold Basket Pan for Kitchen,USD 5.92,USD 2.90,51%,USD,7.0,USD 0.20,7.0,USD 0.20,19364,92.5%,https://s.click.aliexpress.com/e/_c4kFYVpf,,,,,,
